customer_ID,day,group_size,homeowner,car_age,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,cost,car_vv,A,B,C,D,E,F,G,A_last,B_last,C_last,D_last,E_last,F_last,G_last,A_num,B_num,C_num,D_num,E_num,F_num,G_num,A_cheap,B_cheap,C_cheap,D_cheap,E_cheap,F_cheap,G_cheap,A_res,B_res,C_res,D_res,E_res,F_res,G_res
10001973,2,1.0,1.0,10.0,,41.0,41.0,0.0,1.0,2.0,657.1666666666666,5.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,1,1,1,1,1,1,2,2,2,1,1,2,2,1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,1,1,0,0,2
10001975,0,1.0,0.0,7.0,3.0,23.0,23.0,0.0,2.0,3.0,662.0,4.0,1.0,1.0,2.142857142857143,3.0,1.0,2.0,1.5714285714285714,1,1,2,3,1,2,1,1,1,2,1,1,1,3,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1,1,2,3,1,2,3
10001976,3,2.0,1.0,10.0,3.0,75.0,73.0,1.0,3.0,1.0,599.3,4.0,1.0,0.1,3.0,3.0,0.1,1.0,2.2,1,0,3,3,0,1,2,1,2,1,1,2,1,2,1.0,0.0,3.0,3.0,0.0,1.0,2.0,1,0,3,3,0,1,2
10001977,1,1.0,0.0,6.0,4.0,25.0,25.0,0.0,3.0,6.0,627.0,4.0,2.0,0.0,3.0,3.0,0.0,2.0,3.0,2,0,3,3,0,2,3,1,1,1,1,1,1,1,2.0,0.0,3.0,3.0,0.0,2.0,3.0,2,1,3,3,1,1,3
10001978,1,1.0,0.0,2.0,3.0,36.0,36.0,0.0,2.0,10.0,596.7142857142857,4.0,1.0,1.0,2.142857142857143,3.0,1.0,1.0,3.0,1,1,2,3,1,1,3,1,1,2,1,1,1,1,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1,0,2,3,1,1,3
10001979,4,2.0,1.0,3.0,3.0,43.0,39.0,1.0,1.0,2.0,754.6,4.0,1.8,0.0,2.2,1.0,0.2,0.0,2.4,2,0,1,1,1,0,2,2,1,3,1,2,1,2,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1,0,1,1,1,0,2
10001980,4,1.0,0.0,10.0,4.0,27.0,27.0,0.0,3.0,7.0,649.6,3.0,0.0,0.0,2.6,2.6,0.0,0.0,3.6,0,0,3,3,0,0,4,1,1,2,2,1,1,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,3,3,0,0,4
10001981,4,1.0,0.5,7.0,3.0,34.0,34.0,0.0,4.0,5.0,657.5,6.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,2,0,3,3,0,0,2,1,1,1,1,1,1,1,2.0,0.0,3.0,3.0,0.0,0.0,2.0,2,0,3,3,0,0,2
10001982,1,1.0,0.0,8.0,4.0,56.0,56.0,0.0,1.0,14.0,644.3333333333334,6.0,1.0,0.5,1.3333333333333333,3.0,0.0,2.0,3.0,1,1,1,3,0,2,3,1,2,2,1,1,1,1,1.0,0.0,1.0,3.0,0.0,2.0,3.0,1,1,1,3,0,2,3
10001983,2,1.0,0.0,8.0,,21.0,21.0,0.0,2.0,2.0,615.5,4.0,1.5,0.0,1.0,1.0,0.0,2.25,1.25,2,0,1,1,0,3,1,2,1,1,1,1,2,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2,0,1,3,0,3,1
10001984,1,1.0,0.0,11.0,4.0,31.0,31.0,0.0,1.0,3.0,728.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,2
10001985,0,1.0,0.0,15.0,,25.0,25.0,0.0,2.0,2.0,589.6666666666666,6.0,0.2222222222222222,0.0,2.0,1.3333333333333333,0.0,0.6666666666666666,1.0,0,0,2,1,0,2,1,2,1,1,2,1,2,1,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0,0,2,1,0,0,1
10001986,1,1.0,1.0,9.0,2.0,54.0,54.0,0.0,1.0,9.0,633.3,6.0,1.8,0.0,1.1,1.9,0.0,2.7,3.7,2,0,1,2,0,3,4,2,1,2,2,1,2,3,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2,0,1,2,0,3,4
10001987,0,1.0,0.0,7.0,,37.0,37.0,0.0,1.0,1.0,670.0,5.0,2.0,1.0,1.0,1.7142857142857142,1.0,2.0,1.0,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2.0,1.0,1.0,1.7142857142857142,1.0,2.0,1.0,2,1,1,2,1,3,1
10001988,2,2.0,0.0,16.0,4.0,45.0,32.0,1.0,1.0,0.875,609.0,5.0,0.375,0.5,2.375,3.0,0.375,0.75,2.0,0,1,2,3,0,0,2,2,2,2,1,2,2,1,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0,1,2,3,0,0,2
10001989,2,2.0,1.0,3.0,2.0,55.0,54.0,1.0,1.0,5.0,666.4,6.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1,0,1,3,1,2,3
10001991,4,1.0,1.0,20.0,2.0,70.0,70.0,0.0,3.0,15.0,574.625,5.0,1.0,0.875,3.0,3.0,0.875,1.125,1.0,1,1,3,3,1,1,1,1,2,1,1,2,2,1,1.0,0.0,3.0,3.0,0.0,2.0,1.0,2,1,3,3,1,1,3
10001992,1,2.0,1.0,4.0,2.0,75.0,74.0,1.0,3.0,9.0,634.5,6.0,2.0,1.0,3.0,3.0,1.0,1.0,2.8333333333333335,2,1,3,3,1,1,3,1,1,1,1,1,1,2,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2,1,3,3,1,1,3
10001994,1,1.0,1.0,4.0,,35.0,35.0,0.0,1.0,3.0,676.8571428571429,5.0,1.0,0.0,1.8571428571428572,1.8571428571428572,0.42857142857142855,1.5714285714285714,1.0,1,0,1,1,0,2,1,1,1,2,2,2,2,1,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1,0,1,1,0,2,1
10001998,4,3.0,1.0,20.0,2.0,75.0,57.0,1.0,3.0,15.0,591.7142857142857,4.0,0.14285714285714285,0.14285714285714285,2.7142857142857144,2.7142857142857144,0.0,0.14285714285714285,2.0,0,0,3,3,0,0,2,2,2,2,2,1,2,1,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0,0,3,3,0,0,2
10002000,4,1.0,1.0,2.0,1.0,60.0,60.0,0.0,3.0,8.0,594.2857142857143,6.0,1.0,0.8571428571428571,2.857142857142857,2.857142857142857,1.0,1.1428571428571428,4.0,1,1,3,3,1,1,4,1,2,2,2,1,2,1,1.0,0.0,2.0,2.0,1.0,2.0,4.0,1,1,3,3,1,1,4
10002002,1,1.0,1.0,7.0,2.0,49.0,49.0,0.0,4.0,9.0,605.1666666666666,7.0,1.0,1.0,3.0,3.0,0.3333333333333333,0.0,2.0,1,1,3,3,1,0,2,1,1,1,1,2,1,1,1.0,1.0,3.0,3.0,0.0,0.0,2.0,1,1,3,3,0,0,2
10002003,2,1.0,0.0,5.0,1.0,58.0,58.0,0.0,3.0,4.0,616.0,7.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,2,1,3,3,1,0,2,1,1,1,1,1,1,1,2.0,1.0,3.0,3.0,1.0,0.0,2.0,2,1,3,3,1,0,2
10002004,1,1.0,1.0,5.0,1.0,27.0,27.0,0.0,3.0,6.0,616.5,8.0,1.0,0.0,2.6666666666666665,2.8333333333333335,0.0,1.0,3.0,1,0,3,3,0,1,3,1,1,2,2,1,1,1,1.0,0.0,1.0,2.0,0.0,1.0,3.0,1,1,3,3,1,1,3
10002005,2,1.0,1.0,23.0,,29.0,29.0,0.0,3.0,13.0,600.6,3.0,0.0,0.8,2.6,1.8,0.0,0.0,2.4,0,1,3,2,0,0,2,1,2,2,2,1,1,2,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0,1,3,2,0,0,2
10002006,2,1.0,1.0,14.0,1.0,61.0,61.0,0.0,1.0,5.0,585.0,4.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,1,1,1,3,0,2,3,1,1,1,1,1,1,1,1.0,1.0,1.0,3.0,0.0,2.0,3.0,1,1,1,3,0,2,3
10002007,0,2.0,1.0,5.0,1.0,42.0,42.0,1.0,3.0,5.0,629.0,9.0,1.0,1.0,3.0,3.0,0.0,2.0,3.0,1,1,3,3,0,2,3,1,1,1,1,1,1,1,1.0,1.0,3.0,3.0,0.0,2.0,3.0,1,1,3,3,0,2,3
10002008,4,1.0,1.0,2.0,,54.0,54.0,0.0,3.0,1.0,651.1428571428571,6.0,1.0,1.0,3.0,3.0,1.0,1.0,2.5714285714285716,1,1,3,3,1,1,2,1,1,1,1,1,1,2,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1,1,4,3,1,1,2
10002009,4,1.0,0.0,1.0,1.0,37.0,37.0,0.0,4.0,2.0,630.7777777777778,5.0,1.0,1.0,4.0,3.0,1.0,2.0,2.4444444444444446,1,1,4,3,1,2,2,1,1,1,1,1,1,2,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1,1,4,3,1,2,2
10002011,4,1.0,0.0,12.0,,21.0,21.0,0.0,3.0,6.0,623.5,4.0,1.75,0.0,2.5,2.5,0.0,2.0,2.0,2,0,3,3,0,2,2,2,1,2,2,1,1,1,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2,0,3,3,0,2,2
10002012,1,1.0,1.0,5.0,2.0,27.0,27.0,0.0,3.0,3.0,644.6666666666666,5.0,1.0,0.0,3.0,3.0,0.0,0.0,1.1666666666666667,1,0,3,3,0,0,1,1,1,1,1,1,1,2,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1,0,3,3,0,0,1
10002014,4,2.0,1.0,1.0,1.0,61.666666666666664,61.0,1.0,3.0,7.0,560.0,7.0,1.0,0.0,3.0,3.0,0.0,2.0,3.0,1,0,3,3,0,2,3,1,1,1,1,1,1,1,1.0,0.0,3.0,3.0,0.0,2.0,3.0,1,1,3,3,1,1,3
10002015,1,1.0,1.0,1.0,3.0,75.0,75.0,0.0,3.0,15.0,646.4285714285714,5.428571428571429,1.0,0.0,3.0,3.0,0.0,1.0,3.0,1,0,3,3,0,1,3,1,1,1,1,1,1,1,1.0,0.0,3.0,3.0,0.0,1.0,3.0,1,0,3,3,0,1,3
10002016,1,1.0,0.0,3.0,,21.0,21.0,0.0,3.0,3.0,696.6666666666666,8.0,0.6666666666666666,0.0,2.0,2.0,0.0,1.3333333333333333,2.0,1,0,2,2,0,2,2,2,1,1,1,1,2,1,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1,0,2,2,0,2,4
10002019,2,2.142857142857143,1.0,9.0,,57.0,17.0,1.0,1.0,1.0,653.5714285714286,5.0,0.14285714285714285,1.0,1.0,1.0,0.0,0.2857142857142857,2.0,1,1,1,1,0,2,2,2,1,1,1,1,2,1,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0,1,1,1,0,0,2
10002024,2,1.0,1.0,10.0,,47.0,47.0,0.0,1.0,2.0,696.6666666666666,7.0,0.3333333333333333,0.0,1.0,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667,1,0,1,3,0,2,1,2,1,1,2,1,2,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2,0,1,3,0,3,2
10002028,4,1.0,1.0,15.0,3.0,34.0,34.0,0.0,1.0,10.0,597.2857142857143,6.0,0.5714285714285714,1.0,2.0,2.0,0.5714285714285714,1.1428571428571428,2.0,1,1,1,1,1,2,2,2,1,3,3,2,2,1,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1,1,1,1,1,2,2
10002029,4,1.0,0.0,19.0,4.0,25.0,25.0,0.0,1.0,3.0,651.4,3.4,1.0,0.0,1.8,2.0,0.0,1.0,2.4,1,0,1,2,0,1,2,1,1,2,1,1,1,2,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1,1,1,2,1,1,2
10002030,3,1.0,1.0,3.0,4.0,28.0,28.0,0.0,3.0,2.0,637.8571428571429,5.0,1.0,0.7142857142857143,2.4285714285714284,2.4285714285714284,0.7142857142857143,2.0,1.2857142857142858,1,1,3,3,1,2,1,1,2,2,2,2,1,2,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1,1,3,3,1,2,1
10002032,4,1.0,1.0,2.0,3.0,43.0,43.0,0.0,3.0,8.0,670.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1,1,3,3,1,2,3,1,1,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2,1,3,3,1,3,3
10002033,4,1.0,1.0,13.0,1.0,58.0,58.0,0.0,4.0,3.0,582.3333333333334,7.0,0.0,1.0,3.6666666666666665,3.0,1.0,0.0,3.0,0,1,4,3,1,0,3,1,1,2,1,1,1,1,0.0,1.0,3.0,3.0,1.0,0.0,3.0,0,1,4,3,1,0,3
10002034,0,1.0,1.0,12.0,1.0,52.0,52.0,0.0,4.0,2.0,557.125,5.0,0.25,0.0,1.0,3.0,0.0,0.5,3.0,0,0,1,3,0,0,3,2,1,1,1,1,2,1,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0,0,1,3,0,0,3
10002036,1,1.0,0.0,6.0,3.0,33.0,33.0,0.0,2.0,12.0,662.7777777777778,6.0,1.0,1.0,1.3333333333333333,3.0,1.0,1.0,3.0,1,1,1,3,1,1,3,1,1,2,1,1,1,1,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1,1,1,3,1,1,3
10002037,4,1.0,0.0,20.0,2.0,75.0,75.0,0.0,2.0,15.0,641.3333333333334,4.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1,1,2,2,1,1,4,1,1,1,1,1,1,1,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1,1,2,2,1,1,4
10002040,2,2.0,1.0,13.0,3.0,75.0,52.0,0.0,3.0,5.0,628.3333333333334,4.0,1.0,0.0,3.0,3.0,0.0,2.0,3.3333333333333335,1,0,3,3,0,2,3,1,1,1,1,1,1,2,1.0,0.0,3.0,3.0,0.0,2.0,4.0,1,0,3,3,0,2,3
10002041,2,2.0,1.0,13.0,,50.0,44.0,1.0,3.0,12.0,676.3333333333334,4.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1,0,3,3,1,1,2,1,1,1,1,1,1,1,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1,0,4,3,1,1,2
10002042,4,2.0,0.0,4.0,2.0,48.0,46.0,1.0,1.0,1.0,681.5,5.0,2.0,1.0,3.0,3.0,1.0,0.0,4.0,2,1,3,3,1,0,4,1,1,1,1,1,1,1,2.0,1.0,3.0,3.0,1.0,0.0,4.0,2,1,3,3,1,0,4
10002043,2,1.0,0.0,6.0,3.0,38.0,38.0,0.0,2.0,3.0,659.8571428571429,7.0,1.0,1.0,2.0,3.0,0.5714285714285714,2.0,2.4285714285714284,1,1,2,3,0,2,3,1,1,1,1,2,1,2,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1,1,2,3,0,2,3
10002045,1,2.0,1.0,11.0,,46.0,42.0,1.0,3.0,15.0,570.3333333333334,7.0,1.0,0.0,2.6666666666666665,3.0,0.6666666666666666,1.3333333333333333,1.0,1,0,3,3,1,1,1,1,1,2,1,2,2,1,1.0,0.0,2.0,3.0,0.0,2.0,1.0,1,0,3,3,1,1,1
10002048,0,1.0,1.0,1.0,,39.0,39.0,0.0,3.0,1.0,669.8571428571429,6.0,1.4285714285714286,0.7142857142857143,2.4285714285714284,2.4285714285714284,0.7142857142857143,0.7142857142857143,2.857142857142857,2,1,3,3,1,1,3,2,2,2,2,2,2,2,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2,1,3,3,1,1,3
10002050,0,1.0,0.0,6.0,,27.0,27.0,0.0,1.0,0.0,642.0,5.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,2,0,1,3,0,3,1,1,1,1,2,1,1,1,2.0,0.0,1.0,1.0,0.0,3.0,1.0,2,0,1,3,0,3,1
10002051,4,1.0,0.0,7.0,,37.0,37.0,0.0,2.0,5.0,667.0,5.0,1.0,0.8333333333333334,1.8333333333333333,1.8333333333333333,0.8333333333333334,1.1666666666666667,1.0,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1,1,2,2,1,1,1
10002053,0,1.0,1.0,13.0,1.0,75.0,75.0,0.0,3.0,2.0,596.0,5.0,0.6,1.0,2.6,3.0,0.0,1.2,1.8,1,1,3,3,0,2,2,2,1,2,1,1,2,2,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0,0,3,3,0,2,2
10002055,2,1.0,0.0,8.0,1.0,22.0,22.0,0.0,1.0,8.0,618.8,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1,1,2,2,1,2,1
10002058,3,2.0,1.0,10.0,4.0,51.0,45.0,1.0,2.0,2.0,615.0,5.0,1.0,1.0,2.2857142857142856,2.2857142857142856,1.0,1.0,1.2857142857142858,1,1,2,2,1,1,2,1,1,2,2,1,1,2,1.0,1.0,2.5,2.5,1.0,1.0,1.0,1,1,2,2,1,1,2
10002059,0,2.0,1.0,3.0,,59.0,48.0,1.0,3.0,15.0,615.4285714285714,5.0,1.0,0.7142857142857143,1.5714285714285714,1.5714285714285714,0.7142857142857143,2.0,1.0,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1,1,2,2,1,2,3
10002061,3,2.0,1.0,16.0,,54.0,52.0,1.0,2.0,1.0,614.6,5.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0,0,1,2,0,2,3,1,1,1,1,1,1,1,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0,0,1,2,0,2,3
10002063,1,2.0,1.0,2.0,4.0,30.0,29.0,1.0,1.0,3.0,608.6666666666666,6.0,1.0,0.0,2.0,3.0,0.0,2.0,1.6666666666666667,1,0,2,3,0,2,2,1,1,1,1,1,1,2,1.0,0.0,2.0,3.0,0.0,2.0,1.0,1,0,2,3,0,2,2
10002064,4,1.5,1.0,2.0,1.0,55.0,51.0,0.5,3.0,14.0,566.0,7.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,2,0,3,3,0,3,3,1,1,1,1,1,1,1,2.0,0.0,3.0,3.0,0.0,3.0,3.0,2,0,3,3,0,3,3
10002065,2,1.0,0.0,10.0,3.0,20.0,20.0,0.0,4.0,2.0,758.6,6.0,1.6,1.0,1.6,1.4,1.0,2.6,1.6,2,1,1,1,1,3,2,2,1,2,2,1,2,2,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2,1,1,1,1,3,2
10002066,4,1.0,1.0,6.0,1.3333333333333333,66.0,66.0,0.0,4.0,15.0,597.0,6.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,1,1,4,3,1,0,2,1,1,1,1,1,1,1,1.0,1.0,4.0,3.0,1.0,0.0,2.0,1,1,4,3,1,0,2
10002067,0,2.0,0.0,8.0,4.0,26.0,26.0,0.0,3.0,5.0,663.3333333333334,6.0,1.0,0.6666666666666666,3.0,3.0,1.0,0.0,1.0,1,0,3,3,1,0,1,1,2,1,1,1,1,1,1.0,0.5,3.0,3.0,1.0,0.0,1.0,1,0,3,3,1,0,1
10002068,1,1.0,1.0,11.0,2.0,31.0,31.0,0.0,2.0,2.0,579.1666666666666,6.0,1.0,0.3333333333333333,2.6666666666666665,2.0,0.0,0.0,2.0,1,1,3,2,0,0,2,1,2,2,1,1,1,1,1.0,0.0,2.5,2.0,0.0,0.0,2.0,1,1,3,3,0,0,2
10002069,1,1.0,0.0,3.0,,38.0,38.0,0.0,1.0,0.0,680.625,5.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1,1,3,3,1,2,1,1,1,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1,1,3,3,1,2,1
10002070,1,1.0,1.0,14.0,,51.0,51.0,0.0,3.0,3.0,568.6666666666666,4.0,0.3333333333333333,0.0,3.0,3.0,0.0,0.3333333333333333,2.6666666666666665,0,0,3,3,0,0,2,2,1,1,1,1,2,2,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0,0,3,3,0,0,2
10002071,1,2.0,0.0,5.0,,27.0,26.0,1.0,4.0,8.0,604.6666666666666,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2,1,2,2,1,1,3
10002072,0,1.0,1.0,6.0,4.0,65.0,65.0,0.0,4.0,3.0,584.5,5.0,1.0,0.25,3.25,2.5,0.25,1.5,2.5,2,1,4,3,1,2,2,3,2,2,2,2,2,2,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2,0,4,3,1,2,2
10002074,3,1.0,0.0,4.0,3.0,25.0,25.0,0.0,3.0,8.0,649.2,7.0,1.2,0.8,3.0,3.0,0.8,0.0,2.8,1,1,3,3,1,0,3,2,2,1,1,2,1,2,2.0,0.0,3.0,3.0,0.0,0.0,2.0,1,1,3,3,1,0,3
10002076,0,1.0,1.0,3.0,3.0,70.0,70.0,0.0,1.0,15.0,657.5714285714286,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1,1,1,2,1,2,3
10002078,0,2.0,1.0,7.0,2.0,75.0,75.0,1.0,3.0,4.0,641.5,8.0,1.0,0.0,2.6666666666666665,1.8333333333333333,0.0,2.0,2.8333333333333335,1,0,3,2,0,2,3,1,1,2,2,1,1,2,1.0,0.0,3.0,2.0,0.0,2.0,3.0,1,0,3,2,0,2,3
10002079,5,1.0,1.0,1.0,3.0,26.0,26.0,0.0,3.0,7.0,621.0,7.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,2,0,2,3,0,2,3,1,1,1,1,1,1,1,2.0,0.0,2.0,3.0,0.0,2.0,3.0,2,0,2,3,0,2,3
10002080,4,1.0,0.0,14.0,,51.0,51.0,0.0,,,548.3333333333334,7.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,1,1,0,0,2,1,1,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,2,2,0,0,3
10002082,4,1.0,0.0,4.0,3.0,25.0,25.0,0.0,3.0,8.0,650.5,6.0,1.0,1.0,3.0,3.0,0.0,0.0,1.5,1,1,3,3,0,0,2,1,1,1,1,1,1,2,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1,0,3,3,1,0,1
10002084,0,1.0,0.0,1.0,,24.0,24.0,0.0,2.0,4.0,679.1666666666666,6.0,1.8333333333333333,0.0,1.1666666666666667,3.0,0.0,2.8333333333333335,1.0,2,0,1,3,0,3,1,2,1,2,1,1,2,1,2.0,0.0,1.0,3.0,0.0,3.0,1.0,2,0,1,3,0,3,1
10002085,4,1.0,1.0,3.0,,39.0,16.0,0.0,3.0,12.0,662.25,5.0,1.0,0.0,3.0,2.75,0.75,1.0,2.0,1,0,3,3,1,1,2,1,1,1,2,2,1,1,1.0,0.0,3.0,2.0,0.0,1.0,2.0,1,0,3,3,1,1,2
10002087,2,2.0,1.0,7.0,,75.0,64.0,1.0,2.0,3.0,608.8333333333334,4.0,1.0,1.0,1.8333333333333333,1.8333333333333333,1.0,2.0,1.0,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1,1,2,2,1,2,1
10002088,3,1.0,0.0,16.0,,57.0,57.0,0.0,1.0,3.0,603.3333333333334,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.6666666666666667,0,1,1,2,0,0,2,1,1,1,1,1,1,2,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0,1,1,2,0,0,1
10002089,3,1.0,1.0,10.0,4.0,27.0,16.0,0.0,2.0,7.0,594.8571428571429,3.0,1.0,0.0,1.8571428571428572,3.0,0.0,2.0,3.4285714285714284,1,0,1,3,0,2,2,1,1,2,1,1,1,2,1.0,0.0,1.0,3.0,0.0,2.0,2.0,1,0,1,3,0,2,2
10002091,2,1.0,0.0,12.0,3.0,18.0,18.0,0.0,4.0,2.0,686.5555555555555,3.0,0.1111111111111111,0.0,1.3333333333333333,3.0,0.0,2.0,2.0,0,0,1,3,0,2,2,2,1,2,1,1,1,1,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0,0,1,3,0,2,2
10002096,2,1.0,1.0,3.5,1.0,49.0,49.0,0.0,3.625,1.375,675.25,6.5,2.0,0.0,3.0,3.0,0.0,0.0,2.0,2,0,3,3,0,0,2,1,1,1,1,1,1,1,2.0,0.0,3.0,3.0,0.0,0.0,2.0,2,0,3,3,0,0,2
10002100,0,1.0,0.0,7.0,,40.0,40.0,0.0,3.0,2.0,655.7142857142857,5.0,1.0,0.42857142857142855,3.0,3.0,0.42857142857142855,1.8571428571428572,2.857142857142857,1,0,3,3,0,2,3,1,2,1,1,2,2,2,1.0,0.0,3.0,3.0,0.0,2.0,3.0,1,0,3,3,1,2,3
10002102,3,1.0,1.0,5.0,4.0,46.0,46.0,0.0,2.0,1.0,620.8,5.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2,0,2,2,0,2,2,1,1,1,1,1,1,1,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2,0,2,2,0,2,2
10002105,0,1.0,1.0,2.0,2.0,55.0,55.0,0.0,4.0,3.0,661.4,6.0,1.0,0.0,3.2,3.0,1.0,0.0,2.0,1,0,3,3,1,0,2,1,1,2,1,1,1,1,1.0,0.0,3.0,3.0,1.0,0.0,2.0,1,0,3,3,1,0,2
10002107,1,1.0,1.0,3.0,4.0,41.0,41.0,0.0,3.0,3.0,612.0,6.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1,0,3,3,1,1,3,1,1,1,1,1,1,2,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1,0,3,3,1,1,3
10002109,0,1.0,0.0,2.0,1.0,75.0,75.0,0.0,3.0,3.0,652.7142857142857,6.0,1.0,0.8571428571428571,3.0,3.0,0.8571428571428571,0.0,1.1428571428571428,1,1,3,3,1,0,2,1,2,1,1,2,1,2,1.0,0.6666666666666666,3.0,3.0,0.6666666666666666,0.0,1.0,1,1,3,3,1,0,2
10002110,2,1.0,0.7777777777777778,10.0,,52.0,52.0,0.0,3.0,7.0,661.7777777777778,6.0,1.0,0.0,2.7777777777777777,3.0,0.0,1.0,3.0,1,0,2,3,0,1,3,1,1,2,1,1,1,1,1.0,0.0,2.7142857142857144,3.0,0.0,1.0,3.0,1,1,2,3,1,2,3
10002112,3,2.0,1.0,1.0,1.0,75.0,68.0,1.0,3.0,7.0,575.25,6.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,1,1,3,3,1,2,4,1,1,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,2.0,4.0,1,1,3,3,1,2,4
10002113,2,1.0,1.0,19.0,,46.0,46.0,0.0,1.8333333333333333,0.0,580.5,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0,0,1,3,0,0,2,1,1,1,1,1,1,1,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0,0,1,3,0,0,2
